Time Bucket (America/Chicago),PruebaSensor_2 (kWhs),PruebaSensor_3 (kWhs),Dates,Load,Weekday,Weekday_num,Hour,Day,Month,DecimalDate
02/16/2022 15:00:00,0.0234,0.2435,2022-02-16 15:00:00,0.26689999999999997,Wednesday,2,15,16,2,2022.1277397260274
02/16/2022 16:00:00,0.0235,0.2034,2022-02-16 16:00:00,0.2269,Wednesday,2,16,16,2,2022.1278538812785
02/16/2022 17:00:00,0.0237,0.1997,2022-02-16 17:00:00,0.2234,Wednesday,2,17,16,2,2022.1279680365296
02/16/2022 18:00:00,0.0399,0.1461,2022-02-16 18:00:00,0.186,Wednesday,2,18,16,2,2022.1280821917808
02/16/2022 19:00:00,0.2327,0.1983,2022-02-16 19:00:00,0.431,Wednesday,2,19,16,2,2022.128196347032
02/16/2022 20:00:00,0.3061,0.1475,2022-02-16 20:00:00,0.4536,Wednesday,2,20,16,2,2022.128310502283
02/16/2022 21:00:00,0.3182,0.114,2022-02-16 21:00:00,0.4322,Wednesday,2,21,16,2,2022.1284246575342
02/16/2022 22:00:00,0.2824,0.3292,2022-02-16 22:00:00,0.6115999999999999,Wednesday,2,22,16,2,2022.1285388127853
02/16/2022 23:00:00,0.1039,0.1407,2022-02-16 23:00:00,0.24459999999999998,Wednesday,2,23,16,2,2022.1286529680365
02/17/2022 00:00:00,0.0228,0.2057,2022-02-17 00:00:00,0.22849999999999998,Thursday,3,0,17,2,2022.1287671232876
02/17/2022 01:00:00,0.023,0.1957,2022-02-17 01:00:00,0.2187,Thursday,3,1,17,2,2022.1288812785388
02/17/2022 02:00:00,0.0229,0.1503,2022-02-17 02:00:00,0.1732,Thursday,3,2,17,2,2022.12899543379
02/17/2022 03:00:00,0.0225,0.1458,2022-02-17 03:00:00,0.1683,Thursday,3,3,17,2,2022.129109589041
02/17/2022 04:00:00,0.0225,0.1082,2022-02-17 04:00:00,0.1307,Thursday,3,4,17,2,2022.1292237442922
02/17/2022 05:00:00,0.0224,0.1171,2022-02-17 05:00:00,0.13949999999999999,Thursday,3,5,17,2,2022.1293378995433
02/17/2022 06:00:00,0.0227,0.1388,2022-02-17 06:00:00,0.1615,Thursday,3,6,17,2,2022.1294520547945
02/17/2022 07:00:00,0.0228,0.1051,2022-02-17 07:00:00,0.1279,Thursday,3,7,17,2,2022.1295662100456
02/17/2022 08:00:00,0.0738,0.2338,2022-02-17 08:00:00,0.3076,Thursday,3,8,17,2,2022.1296803652967
02/17/2022 09:00:00,0.0233,0.1555,2022-02-17 09:00:00,0.17880000000000001,Thursday,3,9,17,2,2022.1297945205479
02/17/2022 10:00:00,0.0231,0.1169,2022-02-17 10:00:00,0.14,Thursday,3,10,17,2,2022.129908675799
02/17/2022 11:00:00,0.0883,0.1987,2022-02-17 11:00:00,0.287,Thursday,3,11,17,2,2022.1300228310502
02/17/2022 12:00:00,0.2166,0.1803,2022-02-17 12:00:00,0.3969,Thursday,3,12,17,2,2022.1301369863013
02/17/2022 13:00:00,0.2164,0.4687,2022-02-17 13:00:00,0.6851,Thursday,3,13,17,2,2022.1302511415524
02/17/2022 14:00:00,0.2177,0.112,2022-02-17 14:00:00,0.3297,Thursday,3,14,17,2,2022.1303652968036
02/17/2022 15:00:00,0.2437,0.4133,2022-02-17 15:00:00,0.657,Thursday,3,15,17,2,2022.1304794520547
02/17/2022 16:00:00,0.2847,0.1295,2022-02-17 16:00:00,0.4142,Thursday,3,16,17,2,2022.1305936073059
02/17/2022 17:00:00,0.1445,0.138,2022-02-17 17:00:00,0.2825,Thursday,3,17,17,2,2022.130707762557
02/17/2022 18:00:00,0.115,0.1466,2022-02-17 18:00:00,0.2616,Thursday,3,18,17,2,2022.1308219178081
02/17/2022 19:00:00,0.4815,0.2203,2022-02-17 19:00:00,0.7018,Thursday,3,19,17,2,2022.1309360730593
02/17/2022 20:00:00,0.6678,0.2061,2022-02-17 20:00:00,0.8738999999999999,Thursday,3,20,17,2,2022.1310502283104
02/17/2022 21:00:00,0.7116,0.3215,2022-02-17 21:00:00,1.0331000000000001,Thursday,3,21,17,2,2022.1311643835616
02/17/2022 22:00:00,0.4784,0.3639,2022-02-17 22:00:00,0.8423,Thursday,3,22,17,2,2022.1312785388127
02/17/2022 23:00:00,0.0846,0.1515,2022-02-17 23:00:00,0.23609999999999998,Thursday,3,23,17,2,2022.1313926940638
02/18/2022 00:00:00,0.0241,0.1492,2022-02-18 00:00:00,0.1733,Friday,4,0,18,2,2022.131506849315
02/18/2022 01:00:00,0.0241,0.1471,2022-02-18 01:00:00,0.17120000000000002,Friday,4,1,18,2,2022.1316210045661
02/18/2022 02:00:00,0.024,0.1442,2022-02-18 02:00:00,0.1682,Friday,4,2,18,2,2022.1317351598173
02/18/2022 03:00:00,0.023,0.1237,2022-02-18 03:00:00,0.1467,Friday,4,3,18,2,2022.1318493150684
02/18/2022 04:00:00,0.023,0.1077,2022-02-18 04:00:00,0.1307,Friday,4,4,18,2,2022.1319634703195
02/18/2022 05:00:00,0.0229,0.1396,2022-02-18 05:00:00,0.1625,Friday,4,5,18,2,2022.1320776255707
02/18/2022 06:00:00,0.023,0.2161,2022-02-18 06:00:00,0.23909999999999998,Friday,4,6,18,2,2022.1321917808218
02/18/2022 07:00:00,0.0233,0.2067,2022-02-18 07:00:00,0.22999999999999998,Friday,4,7,18,2,2022.132305936073
02/18/2022 08:00:00,0.037,0.3293,2022-02-18 08:00:00,0.36629999999999996,Friday,4,8,18,2,2022.132420091324
02/18/2022 09:00:00,0.0641,0.2703,2022-02-18 09:00:00,0.3344,Friday,4,9,18,2,2022.1325342465752
02/18/2022 10:00:00,0.0255,0.4035,2022-02-18 10:00:00,0.42900000000000005,Friday,4,10,18,2,2022.1326484018264
02/18/2022 11:00:00,0.0426,0.193,2022-02-18 11:00:00,0.2356,Friday,4,11,18,2,2022.1327625570775
02/18/2022 12:00:00,0.0267,0.2445,2022-02-18 12:00:00,0.2712,Friday,4,12,18,2,2022.1328767123289
02/18/2022 13:00:00,0.0242,0.2091,2022-02-18 13:00:00,0.2333,Friday,4,13,18,2,2022.13299086758
02/18/2022 14:00:00,0.0244,0.193,2022-02-18 14:00:00,0.2174,Friday,4,14,18,2,2022.1331050228312
02/18/2022 15:00:00,0.0244,0.1441,2022-02-18 15:00:00,0.1685,Friday,4,15,18,2,2022.1332191780823
02/18/2022 16:00:00,0.0266,0.1452,2022-02-18 16:00:00,0.1718,Friday,4,16,18,2,2022.1333333333334
02/18/2022 17:00:00,0.0858,0.2244,2022-02-18 17:00:00,0.3102,Friday,4,17,18,2,2022.1334474885846
02/18/2022 18:00:00,0.1196,0.503,2022-02-18 18:00:00,0.6226,Friday,4,18,18,2,2022.1335616438357
02/18/2022 19:00:00,0.2837,0.5764,2022-02-18 19:00:00,0.8601000000000001,Friday,4,19,18,2,2022.1336757990869
02/18/2022 20:00:00,0.3265,0.5765,2022-02-18 20:00:00,0.903,Friday,4,20,18,2,2022.133789954338
02/18/2022 21:00:00,0.316,0.2122,2022-02-18 21:00:00,0.5282,Friday,4,21,18,2,2022.1339041095891
02/18/2022 22:00:00,0.3292,0.1544,2022-02-18 22:00:00,0.48360000000000003,Friday,4,22,18,2,2022.1340182648403
02/18/2022 23:00:00,0.2037,0.1486,2022-02-18 23:00:00,0.3523,Friday,4,23,18,2,2022.1341324200914
02/19/2022 00:00:00,0.1024,0.148,2022-02-19 00:00:00,0.2504,Saturday,5,0,19,2,2022.1342465753426
02/19/2022 01:00:00,0.0936,0.1458,2022-02-19 01:00:00,0.2394,Saturday,5,1,19,2,2022.1343607305937
02/19/2022 02:00:00,0.1758,0.1367,2022-02-19 02:00:00,0.3125,Saturday,5,2,19,2,2022.1344748858448
02/19/2022 03:00:00,0.1592,0.1038,2022-02-19 03:00:00,0.263,Saturday,5,3,19,2,2022.134589041096
02/19/2022 04:00:00,0.1679,0.1263,2022-02-19 04:00:00,0.2942,Saturday,5,4,19,2,2022.1347031963471
02/19/2022 05:00:00,0.2169,0.133,2022-02-19 05:00:00,0.3499,Saturday,5,5,19,2,2022.1348173515983
02/19/2022 06:00:00,0.3911,0.1833,2022-02-19 06:00:00,0.5744,Saturday,5,6,19,2,2022.1349315068494
02/19/2022 07:00:00,0.3793,0.306,2022-02-19 07:00:00,0.6853,Saturday,5,7,19,2,2022.1350456621005
02/19/2022 08:00:00,0.1879,0.1941,2022-02-19 08:00:00,0.382,Saturday,5,8,19,2,2022.1351598173517
02/19/2022 09:00:00,0.1119,0.3506,2022-02-19 09:00:00,0.4625,Saturday,5,9,19,2,2022.1352739726028
02/19/2022 10:00:00,0.049,0.2338,2022-02-19 10:00:00,0.2828,Saturday,5,10,19,2,2022.135388127854
02/19/2022 11:00:00,0.2017,0.1367,2022-02-19 11:00:00,0.3384,Saturday,5,11,19,2,2022.135502283105
02/19/2022 12:00:00,0.2597,0.2805,2022-02-19 12:00:00,0.5402,Saturday,5,12,19,2,2022.1356164383562
02/19/2022 13:00:00,0.3169,0.1494,2022-02-19 13:00:00,0.46630000000000005,Saturday,5,13,19,2,2022.1357305936074
02/19/2022 14:00:00,0.3116,0.2493,2022-02-19 14:00:00,0.5609,Saturday,5,14,19,2,2022.1358447488585
02/19/2022 15:00:00,0.0682,0.2902,2022-02-19 15:00:00,0.3584,Saturday,5,15,19,2,2022.1359589041097
02/19/2022 16:00:00,0.0369,0.2408,2022-02-19 16:00:00,0.2777,Saturday,5,16,19,2,2022.1360730593608
02/19/2022 17:00:00,0.0342,1.1518,2022-02-19 17:00:00,1.186,Saturday,5,17,19,2,2022.136187214612
02/19/2022 18:00:00,0.1367,0.1877,2022-02-19 18:00:00,0.3244,Saturday,5,18,19,2,2022.136301369863
02/19/2022 19:00:00,0.6675,0.1625,2022-02-19 19:00:00,0.83,Saturday,5,19,19,2,2022.1364155251142
02/19/2022 20:00:00,0.6551,0.1634,2022-02-19 20:00:00,0.8185,Saturday,5,20,19,2,2022.1365296803654
02/19/2022 21:00:00,0.5282,0.1652,2022-02-19 21:00:00,0.6934,Saturday,5,21,19,2,2022.1366438356165
02/19/2022 22:00:00,0.3181,0.1369,2022-02-19 22:00:00,0.45499999999999996,Saturday,5,22,19,2,2022.1367579908676
02/19/2022 23:00:00,0.2782,0.2552,2022-02-19 23:00:00,0.5334,Saturday,5,23,19,2,2022.1368721461188
02/20/2022 00:00:00,0.0362,0.1934,2022-02-20 00:00:00,0.2296,Sunday,6,0,20,2,2022.13698630137
02/20/2022 01:00:00,0.0273,0.153,2022-02-20 01:00:00,0.1803,Sunday,6,1,20,2,2022.137100456621
02/20/2022 02:00:00,0.0279,0.1458,2022-02-20 02:00:00,0.17370000000000002,Sunday,6,2,20,2,2022.1372146118722
02/20/2022 03:00:00,0.0739,0.1101,2022-02-20 03:00:00,0.184,Sunday,6,3,20,2,2022.1373287671233
02/20/2022 04:00:00,0.0273,0.124,2022-02-20 04:00:00,0.1513,Sunday,6,4,20,2,2022.1374429223745
02/20/2022 05:00:00,0.0607,0.1418,2022-02-20 05:00:00,0.2025,Sunday,6,5,20,2,2022.1375570776256
02/20/2022 06:00:00,0.1573,0.1202,2022-02-20 06:00:00,0.27749999999999997,Sunday,6,6,20,2,2022.1376712328768
02/20/2022 07:00:00,0.1597,0.1,2022-02-20 07:00:00,0.25970000000000004,Sunday,6,7,20,2,2022.137785388128
02/20/2022 08:00:00,0.369,0.1388,2022-02-20 08:00:00,0.5078,Sunday,6,8,20,2,2022.137899543379
02/20/2022 09:00:00,0.168,0.1211,2022-02-20 09:00:00,0.2891,Sunday,6,9,20,2,2022.1380136986302
02/20/2022 10:00:00,0.0294,0.3006,2022-02-20 10:00:00,0.32999999999999996,Sunday,6,10,20,2,2022.1381278538813
02/20/2022 11:00:00,0.041,0.3197,2022-02-20 11:00:00,0.36069999999999997,Sunday,6,11,20,2,2022.1382420091325
02/20/2022 12:00:00,0.0253,0.6414,2022-02-20 12:00:00,0.6667,Sunday,6,12,20,2,2022.1383561643836
02/20/2022 13:00:00,0.1876,0.1902,2022-02-20 13:00:00,0.3778,Sunday,6,13,20,2,2022.1384703196347
02/20/2022 14:00:00,0.2314,0.1571,2022-02-20 14:00:00,0.38849999999999996,Sunday,6,14,20,2,2022.1385844748859
02/20/2022 15:00:00,0.2002,0.1647,2022-02-20 15:00:00,0.3649,Sunday,6,15,20,2,2022.138698630137
02/20/2022 16:00:00,0.1263,0.2035,2022-02-20 16:00:00,0.3298,Sunday,6,16,20,2,2022.1388127853882
02/20/2022 17:00:00,0.1647,0.1434,2022-02-20 17:00:00,0.30810000000000004,Sunday,6,17,20,2,2022.1389269406393
02/20/2022 18:00:00,0.1637,0.182,2022-02-20 18:00:00,0.3457,Sunday,6,18,20,2,2022.1390410958904
02/20/2022 19:00:00,0.1664,0.2036,2022-02-20 19:00:00,0.37,Sunday,6,19,20,2,2022.1391552511416
02/20/2022 20:00:00,0.3362,0.2007,2022-02-20 20:00:00,0.5368999999999999,Sunday,6,20,20,2,2022.1392694063927
02/20/2022 21:00:00,0.3667,0.1754,2022-02-20 21:00:00,0.5421,Sunday,6,21,20,2,2022.1393835616439
02/20/2022 22:00:00,0.3047,0.3499,2022-02-20 22:00:00,0.6546000000000001,Sunday,6,22,20,2,2022.139497716895
02/20/2022 23:00:00,0.2846,0.1177,2022-02-20 23:00:00,0.4023,Sunday,6,23,20,2,2022.1396118721461
02/21/2022 00:00:00,0.0844,0.1192,2022-02-21 00:00:00,0.2036,Monday,0,0,21,2,2022.1397260273973
02/21/2022 01:00:00,0.122,0.1407,2022-02-21 01:00:00,0.2627,Monday,0,1,21,2,2022.1398401826484
02/21/2022 02:00:00,0.0762,0.1377,2022-02-21 02:00:00,0.21389999999999998,Monday,0,2,21,2,2022.1399543378996
02/21/2022 03:00:00,0.0297,0.1181,2022-02-21 03:00:00,0.1478,Monday,0,3,21,2,2022.1400684931507
02/21/2022 04:00:00,0.0995,0.2856,2022-02-21 04:00:00,0.3851,Monday,0,4,21,2,2022.1401826484018
02/21/2022 05:00:00,0.0295,0.2112,2022-02-21 05:00:00,0.2407,Monday,0,5,21,2,2022.140296803653
02/21/2022 06:00:00,0.049,0.1455,2022-02-21 06:00:00,0.1945,Monday,0,6,21,2,2022.140410958904
02/21/2022 07:00:00,0.1625,0.1305,2022-02-21 07:00:00,0.29300000000000004,Monday,0,7,21,2,2022.1405251141553
02/21/2022 08:00:00,0.1113,0.2204,2022-02-21 08:00:00,0.3317,Monday,0,8,21,2,2022.1406392694064
02/21/2022 09:00:00,0.0302,0.1959,2022-02-21 09:00:00,0.2261,Monday,0,9,21,2,2022.1407534246575
02/21/2022 10:00:00,0.0298,0.1427,2022-02-21 10:00:00,0.1725,Monday,0,10,21,2,2022.1408675799087
02/21/2022 11:00:00,0.0313,0.1377,2022-02-21 11:00:00,0.16899999999999998,Monday,0,11,21,2,2022.1409817351598
02/21/2022 12:00:00,0.0301,0.1309,2022-02-21 12:00:00,0.16099999999999998,Monday,0,12,21,2,2022.141095890411
02/21/2022 13:00:00,0.0302,0.1324,2022-02-21 13:00:00,0.1626,Monday,0,13,21,2,2022.141210045662
02/21/2022 14:00:00,0.0456,0.2364,2022-02-21 14:00:00,0.28200000000000003,Monday,0,14,21,2,2022.1413242009132
02/21/2022 15:00:00,0.0412,0.2542,2022-02-21 15:00:00,0.2954,Monday,0,15,21,2,2022.1414383561644
02/21/2022 16:00:00,0.0309,0.172,2022-02-21 16:00:00,0.2029,Monday,0,16,21,2,2022.1415525114155
02/21/2022 17:00:00,0.0303,0.1744,2022-02-21 17:00:00,0.2047,Monday,0,17,21,2,2022.1416666666667
02/21/2022 18:00:00,0.0299,0.2351,2022-02-21 18:00:00,0.265,Monday,0,18,21,2,2022.1417808219178
02/21/2022 19:00:00,0.0297,0.2277,2022-02-21 19:00:00,0.2574,Monday,0,19,21,2,2022.141894977169
02/21/2022 20:00:00,0.0329,0.1464,2022-02-21 20:00:00,0.17930000000000001,Monday,0,20,21,2,2022.14200913242
02/21/2022 21:00:00,0.4977,0.2517,2022-02-21 21:00:00,0.7494,Monday,0,21,21,2,2022.1421232876712
02/21/2022 22:00:00,0.4195,0.3291,2022-02-21 22:00:00,0.7485999999999999,Monday,0,22,21,2,2022.1422374429224
02/21/2022 23:00:00,0.1671,0.1907,2022-02-21 23:00:00,0.3578,Monday,0,23,21,2,2022.1423515981735
02/22/2022 00:00:00,0.1683,0.1486,2022-02-22 00:00:00,0.3169,Tuesday,1,0,22,2,2022.1424657534246
02/22/2022 01:00:00,0.1666,0.1449,2022-02-22 01:00:00,0.3115,Tuesday,1,1,22,2,2022.1425799086758
02/22/2022 02:00:00,0.1637,0.1194,2022-02-22 02:00:00,0.2831,Tuesday,1,2,22,2,2022.142694063927
02/22/2022 03:00:00,0.1607,0.0979,2022-02-22 03:00:00,0.2586,Tuesday,1,3,22,2,2022.142808219178
02/22/2022 04:00:00,0.1602,0.1387,2022-02-22 04:00:00,0.2989,Tuesday,1,4,22,2,2022.1429223744292
02/22/2022 05:00:00,0.1599,0.1261,2022-02-22 05:00:00,0.286,Tuesday,1,5,22,2,2022.1430365296803
02/22/2022 06:00:00,0.1604,0.0911,2022-02-22 06:00:00,0.2515,Tuesday,1,6,22,2,2022.1431506849315
02/22/2022 07:00:00,0.1602,0.1278,2022-02-22 07:00:00,0.28800000000000003,Tuesday,1,7,22,2,2022.1432648401826
02/22/2022 08:00:00,0.1138,0.3577,2022-02-22 08:00:00,0.47150000000000003,Tuesday,1,8,22,2,2022.1433789954337
02/22/2022 09:00:00,0.0276,0.2182,2022-02-22 09:00:00,0.24580000000000002,Tuesday,1,9,22,2,2022.143493150685
02/22/2022 10:00:00,0.0279,0.1731,2022-02-22 10:00:00,0.201,Tuesday,1,10,22,2,2022.143607305936
02/22/2022 11:00:00,0.0281,0.1176,2022-02-22 11:00:00,0.1457,Tuesday,1,11,22,2,2022.1437214611872
02/22/2022 12:00:00,0.0279,0.139,2022-02-22 12:00:00,0.16690000000000002,Tuesday,1,12,22,2,2022.1438356164383
02/22/2022 13:00:00,0.0276,0.1388,2022-02-22 13:00:00,0.1664,Tuesday,1,13,22,2,2022.1439497716894
02/22/2022 14:00:00,0.0279,0.1106,2022-02-22 14:00:00,0.1385,Tuesday,1,14,22,2,2022.1440639269406
02/22/2022 15:00:00,0.0278,0.1042,2022-02-22 15:00:00,0.132,Tuesday,1,15,22,2,2022.1441780821917
02/22/2022 16:00:00,0.0282,0.1407,2022-02-22 16:00:00,0.1689,Tuesday,1,16,22,2,2022.1442922374429
02/22/2022 17:00:00,0.0281,0.1807,2022-02-22 17:00:00,0.20879999999999999,Tuesday,1,17,22,2,2022.144406392694
02/22/2022 18:00:00,0.0282,0.2697,2022-02-22 18:00:00,0.2979,Tuesday,1,18,22,2,2022.1445205479451
02/22/2022 19:00:00,0.0315,0.1694,2022-02-22 19:00:00,0.2009,Tuesday,1,19,22,2,2022.1446347031963
02/22/2022 20:00:00,0.6877,0.1643,2022-02-22 20:00:00,0.852,Tuesday,1,20,22,2,2022.1447488584474
02/22/2022 21:00:00,0.5887,0.1488,2022-02-22 21:00:00,0.7375,Tuesday,1,21,22,2,2022.1448630136986
02/22/2022 22:00:00,0.3795,0.146,2022-02-22 22:00:00,0.5255,Tuesday,1,22,22,2,2022.1449771689497
02/22/2022 23:00:00,0.2032,0.1304,2022-02-22 23:00:00,0.3336,Tuesday,1,23,22,2,2022.1450913242008
02/23/2022 00:00:00,0.1276,0.1064,2022-02-23 00:00:00,0.23399999999999999,Wednesday,2,0,23,2,2022.145205479452
02/23/2022 01:00:00,0.1056,0.1459,2022-02-23 01:00:00,0.2515,Wednesday,2,1,23,2,2022.1453196347031
02/23/2022 02:00:00,0.1943,0.1395,2022-02-23 02:00:00,0.3338,Wednesday,2,2,23,2,2022.1454337899543
02/23/2022 03:00:00,0.1335,0.1964,2022-02-23 03:00:00,0.32989999999999997,Wednesday,2,3,23,2,2022.1455479452054
02/23/2022 04:00:00,0.1384,0.2035,2022-02-23 04:00:00,0.3419,Wednesday,2,4,23,2,2022.1456621004565
02/23/2022 05:00:00,0.1975,0.1493,2022-02-23 05:00:00,0.3468,Wednesday,2,5,23,2,2022.1457762557077
02/23/2022 06:00:00,0.198,0.1147,2022-02-23 06:00:00,0.3127,Wednesday,2,6,23,2,2022.1458904109588
02/23/2022 07:00:00,0.1658,0.1274,2022-02-23 07:00:00,0.2932,Wednesday,2,7,23,2,2022.14600456621
02/23/2022 08:00:00,0.1548,0.2636,2022-02-23 08:00:00,0.4184,Wednesday,2,8,23,2,2022.146118721461
02/23/2022 09:00:00,0.0278,0.1533,2022-02-23 09:00:00,0.18109999999999998,Wednesday,2,9,23,2,2022.1462328767122
02/23/2022 10:00:00,0.0274,0.2667,2022-02-23 10:00:00,0.2941,Wednesday,2,10,23,2,2022.1463470319634
02/23/2022 11:00:00,0.0278,0.1258,2022-02-23 11:00:00,0.1536,Wednesday,2,11,23,2,2022.1464611872145
02/23/2022 12:00:00,0.0279,0.1552,2022-02-23 12:00:00,0.1831,Wednesday,2,12,23,2,2022.1465753424657
02/23/2022 13:00:00,0.028,0.2411,2022-02-23 13:00:00,0.2691,Wednesday,2,13,23,2,2022.1466894977168
02/23/2022 14:00:00,0.0282,0.1617,2022-02-23 14:00:00,0.1899,Wednesday,2,14,23,2,2022.146803652968
02/23/2022 15:00:00,0.0275,0.2681,2022-02-23 15:00:00,0.29560000000000003,Wednesday,2,15,23,2,2022.146917808219
02/23/2022 16:00:00,0.0294,0.1464,2022-02-23 16:00:00,0.1758,Wednesday,2,16,23,2,2022.1470319634702
02/23/2022 17:00:00,0.0297,0.1434,2022-02-23 17:00:00,0.1731,Wednesday,2,17,23,2,2022.1471461187214
02/23/2022 18:00:00,0.0291,0.1456,2022-02-23 18:00:00,0.17470000000000002,Wednesday,2,18,23,2,2022.1472602739725
02/23/2022 19:00:00,0.0283,0.1608,2022-02-23 19:00:00,0.1891,Wednesday,2,19,23,2,2022.1473744292236
02/23/2022 20:00:00,0.0285,0.122,2022-02-23 20:00:00,0.1505,Wednesday,2,20,23,2,2022.1474885844748
02/23/2022 21:00:00,0.5917,0.1628,2022-02-23 21:00:00,0.7545,Wednesday,2,21,23,2,2022.147602739726
02/23/2022 22:00:00,0.5731,0.1505,2022-02-23 22:00:00,0.7236,Wednesday,2,22,23,2,2022.147716894977
02/23/2022 23:00:00,0.1855,0.1868,2022-02-23 23:00:00,0.37229999999999996,Wednesday,2,23,23,2,2022.1478310502282
02/24/2022 00:00:00,0.1554,0.1376,2022-02-24 00:00:00,0.29300000000000004,Thursday,3,0,24,2,2022.1479452054793
02/24/2022 01:00:00,0.1603,0.2033,2022-02-24 01:00:00,0.36360000000000003,Thursday,3,1,24,2,2022.1480593607305
02/24/2022 02:00:00,0.1625,0.1855,2022-02-24 02:00:00,0.348,Thursday,3,2,24,2,2022.1481735159816
02/24/2022 03:00:00,0.1508,0.1488,2022-02-24 03:00:00,0.2996,Thursday,3,3,24,2,2022.1482876712328
02/24/2022 04:00:00,0.1629,0.1366,2022-02-24 04:00:00,0.2995,Thursday,3,4,24,2,2022.148401826484
02/24/2022 05:00:00,0.1617,0.0992,2022-02-24 05:00:00,0.2609,Thursday,3,5,24,2,2022.1485159817353
02/24/2022 06:00:00,0.162,0.1271,2022-02-24 06:00:00,0.2891,Thursday,3,6,24,2,2022.1486301369864
02/24/2022 07:00:00,0.1625,0.1363,2022-02-24 07:00:00,0.2988,Thursday,3,7,24,2,2022.1487442922376
02/24/2022 08:00:00,0.1633,0.1042,2022-02-24 08:00:00,0.2675,Thursday,3,8,24,2,2022.1488584474887
02/24/2022 09:00:00,0.068,0.3172,2022-02-24 09:00:00,0.3852,Thursday,3,9,24,2,2022.1489726027398
02/24/2022 10:00:00,0.0293,0.1447,2022-02-24 10:00:00,0.174,Thursday,3,10,24,2,2022.149086757991
02/24/2022 11:00:00,0.0283,0.2442,2022-02-24 11:00:00,0.2725,Thursday,3,11,24,2,2022.149200913242
02/24/2022 12:00:00,0.0281,0.1592,2022-02-24 12:00:00,0.18730000000000002,Thursday,3,12,24,2,2022.1493150684933
02/24/2022 13:00:00,0.0279,0.1515,2022-02-24 13:00:00,0.1794,Thursday,3,13,24,2,2022.1494292237444
02/24/2022 14:00:00,0.0278,0.2135,2022-02-24 14:00:00,0.2413,Thursday,3,14,24,2,2022.1495433789955
02/24/2022 15:00:00,0.0288,0.1969,2022-02-24 15:00:00,0.22569999999999998,Thursday,3,15,24,2,2022.1496575342467
02/24/2022 16:00:00,0.1162,0.3165,2022-02-24 16:00:00,0.4327,Thursday,3,16,24,2,2022.1497716894978
02/24/2022 17:00:00,0.2867,0.156,2022-02-24 17:00:00,0.4427,Thursday,3,17,24,2,2022.149885844749
02/24/2022 18:00:00,0.3423,0.1427,2022-02-24 18:00:00,0.485,Thursday,3,18,24,2,2022.15
02/24/2022 19:00:00,0.5793,0.1741,2022-02-24 19:00:00,0.7534000000000001,Thursday,3,19,24,2,2022.1501141552512
02/24/2022 20:00:00,0.4159,0.158,2022-02-24 20:00:00,0.5739,Thursday,3,20,24,2,2022.1502283105024
02/24/2022 21:00:00,0.3748,0.1491,2022-02-24 21:00:00,0.5239,Thursday,3,21,24,2,2022.1503424657535
02/24/2022 22:00:00,0.2439,0.312,2022-02-24 22:00:00,0.5559000000000001,Thursday,3,22,24,2,2022.1504566210047
02/24/2022 23:00:00,0.0631,0.2159,2022-02-24 23:00:00,0.279,Thursday,3,23,24,2,2022.1505707762558
02/25/2022 00:00:00,0.0281,0.1578,2022-02-25 00:00:00,0.1859,Friday,4,0,25,2,2022.150684931507
02/25/2022 01:00:00,0.1182,0.1536,2022-02-25 01:00:00,0.2718,Friday,4,1,25,2,2022.150799086758
02/25/2022 02:00:00,0.1512,0.1476,2022-02-25 02:00:00,0.2988,Friday,4,2,25,2,2022.1509132420092
02/25/2022 03:00:00,0.1594,0.1301,2022-02-25 03:00:00,0.2895,Friday,4,3,25,2,2022.1510273972603
02/25/2022 04:00:00,0.1444,0.1103,2022-02-25 04:00:00,0.2547,Friday,4,4,25,2,2022.1511415525115
02/25/2022 05:00:00,0.0279,0.1432,2022-02-25 05:00:00,0.1711,Friday,4,5,25,2,2022.1512557077626
02/25/2022 06:00:00,0.0774,0.1432,2022-02-25 06:00:00,0.2206,Friday,4,6,25,2,2022.1513698630138
02/25/2022 07:00:00,0.2249,0.1116,2022-02-25 07:00:00,0.3365,Friday,4,7,25,2,2022.151484018265
02/25/2022 08:00:00,0.1296,0.4262,2022-02-25 08:00:00,0.5558000000000001,Friday,4,8,25,2,2022.151598173516
02/25/2022 09:00:00,0.2667,0.4084,2022-02-25 09:00:00,0.6751,Friday,4,9,25,2,2022.1517123287672
02/25/2022 10:00:00,0.2786,0.275,2022-02-25 10:00:00,0.5536000000000001,Friday,4,10,25,2,2022.1518264840183
02/25/2022 11:00:00,0.2796,0.1319,2022-02-25 11:00:00,0.4115,Friday,4,11,25,2,2022.1519406392695
02/25/2022 12:00:00,0.2823,0.206,2022-02-25 12:00:00,0.48829999999999996,Friday,4,12,25,2,2022.1520547945206
02/25/2022 13:00:00,0.0525,0.1245,2022-02-25 13:00:00,0.177,Friday,4,13,25,2,2022.1521689497717
02/25/2022 14:00:00,0.0405,0.1482,2022-02-25 14:00:00,0.1887,Friday,4,14,25,2,2022.152283105023
02/25/2022 15:00:00,0.0281,0.1811,2022-02-25 15:00:00,0.2092,Friday,4,15,25,2,2022.152397260274
02/25/2022 16:00:00,0.0281,0.1543,2022-02-25 16:00:00,0.1824,Friday,4,16,25,2,2022.1525114155252
02/25/2022 17:00:00,0.0284,0.1536,2022-02-25 17:00:00,0.182,Friday,4,17,25,2,2022.1526255707763
